occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry
TP_bees_GR_RL_15084,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,F,1,,2004,,,2004,,Greece,39.0189557422651,26.4129742057528,,provided,5738795.87527835|1923690.14870002
TP_bees_GR_RL_15085,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,F,1,,2004,,,2004,,Greece,39.1662199099548,26.3737436993979,,provided,5732309.91892401|1938948.60240138
TP_bees_GR_RL_15086,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,M,1,,2004,,,2004,,Greece,39.0991657673847,26.4194182627834,,provided,5737619.55479742|1932518.73268684
TP_bees_GR_RL_15087,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,M,1,,2004,,,2004,,Greece,39.011351416097,26.4066477652639,,provided,5738422.11737097|1922746.47350375
TP_bees_GR_RL_15088,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,F,1,,2004,,,2004,,Greece,39.1107088044751,26.414154809108,,provided,5736925.36471713|1933673.79149907
TP_bees_GR_RL_15093,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,F,1,,2004,,,2004,,Greece,39.1561426762026,26.3269040412037,,provided,5728558.54630965|1936984.55079951
AM_Osmiini_RL_3263,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,,1,,2007,,,2004-2007,2004,Greece,39.2645,26.2777,,not_provided,5722077.5436055|1947842.22845111
TP_bees_GR_RL_15073,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,F,1,,2013,,,2013,,Greece,39.1227453947067,26.4363727079704,,provided,5738549.13653294|1935395.26877731
TP_bees_GR_RL_15074,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,M,1,,2013,,,2013,,Greece,39.2540014167549,26.3281065849587,,provided,5726565.6754218|1947634.22113873
TP_bees_GR_RL_15075,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,M,1,,2013,,,2013,,Greece,39.1935860238038,26.4131214728113,,provided,5735055.80390303|1942653.04796279
TP_bees_GR_RL_15068,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,F,1,,2015,,,2015,,Greece,39.0201569419121,26.5408063928829,,provided,5749616.23657292|1926216.38990905
TP_bees_GR_RL_15069,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,M,1,,2015,,,2015,,Greece,39.041023649415,26.326640168624,,provided,5730996.75390992|1924478.74716043
TP_bees_GR_RL_15081,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,M,1,,2016,,,2016,,Greece,39.008405105467,26.3307130590081,,provided,5732039.07127532|1921012.51217777
TP_bees_GR_RL_15082,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,F,1,,2016,,,2016,,Greece,39.1307208794402,26.436311379401,,provided,5738372.27163448|1936260.01913038
TP_bees_GR_RL_15078,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,F,1,,2017,,,2017,,Greece,38.9715526923304,26.4156952139223,,provided,5740044.10110641|1918594.69298428
AM_Osmiini_RL_3261,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1962,9,30,30/09/1962,,Greece,36.8098,22.60704,,not_provided,5449885.74833962|1619629.90262052
AM_Osmiini_RL_3262,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1965,8,11,7-11.8.1965,1965,Greece,39.32653,23.05413,,not_provided,5447017.56558584|1900952.04719635
AM_Osmiini_RL_3244,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1965,8,23,23/08/1965,,Greece,40.80166,22.04394,,not_provided,5337147.9044601|2048060.06975068
AM_Osmiini_RL_3265,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1977,5,10,10/05/1977,,Greece,38.78952,22.44329,,not_provided,5403627.8742703|1833403.85834798
AM_Osmiini_RL_3109,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1987,4,23,23/04/1987,,Greece,37.93608,22.93117,,not_provided,5459950.62484549|1747302.62870666
AM_Osmiini_RL_14035,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,4,,1993,9,8,08/09/1993,,Greece,40.04733,23.4129,,not_provided,5464837.78462844|1985063.3307241
AM_Osmiini_RL_3237,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,4,,1993,9,8,08/09/1993,,Greece,40.04733,23.4129,,not_provided,5464837.78462844|1985063.3307241
AM_Osmiini_RL_3111,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1996,7,3,03/07/1996,,Greece,37.78815,22.43667,,not_provided,5419210.07249589|1723914.55352513
AM_Osmiini_RL_14041,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,1996,7,4,4.7.1996.,,Greece,37.40274,22.72342,,not_provided,5450571.72679991|1686023.73762344
AM_Osmiini_RL_3267,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1996,7,4,4.7.1996.,,Greece,37.40274,22.72342,,not_provided,5450571.72679991|1686023.73762344
AM_Osmiini_RL_14040,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,12,,1996,7,5,5.7.1996,,Greece,37.02622,22.62257,,not_provided,5447784.74070554|1643462.75190602
AM_Osmiini_RL_3266,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,2,,1996,7,5,5.7.1996,,Greece,37.02622,22.62257,,not_provided,5447784.74070554|1643462.75190602
AM_Osmiini_RL_14038,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1996,7,8,08/07/1996,,Greece,38.1749,21.36791,,not_provided,5319972.5040171|1751516.25393809
AM_Osmiini_RL_3255,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1996,7,8,08/07/1996,,Greece,38.1749,21.36791,,not_provided,5319972.5040171|1751516.25393809
AM_Osmiini_RL_3256,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1997,6,16,16/06/1997,,Greece,38.15962,21.37249,,not_provided,5320596.71522536|1749904.62244579
AM_Osmiini_RL_3257,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1997,6,16,16/06/1997,,Greece,38.15962,21.37249,,not_provided,5320596.71522536|1749904.62244579
AM_Osmiini_RL_3249,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1997,6,25,25/06/1997,,Greece,38.95926,20.75179,,not_provided,5255260.05109748|1829582.41467511
AM_Osmiini_RL_3250,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,6,,1997,6,25,25/06/1997,,Greece,38.95926,20.75179,,not_provided,5255260.05109748|1829582.41467511
AM_Osmiini_RL_14042,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,2,,1997,7,1,01/07/1997,,Greece,36.69595,22.52762,,not_provided,5444656.88917679|1606047.91661025
AM_Osmiini_RL_3269,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1997,7,1,01/07/1997,,Greece,36.69595,22.52762,,not_provided,5444656.88917679|1606047.91661025
AM_Osmiini_RL_14036,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1997,8,29,29.8.1997,,Greece,39.13244,20.75583,,not_provided,5253166.9180755|1848608.74530225
AM_Osmiini_RL_14037,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,2,,1997,8,29,29.8.1997,,Greece,39.13244,20.75583,,not_provided,5253166.9180755|1848608.74530225
AM_Osmiini_RL_3245,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,2,,1997,8,29,29/08/1997,,Greece,39.13244,20.75583,,not_provided,5253166.9180755|1848608.74530225
AM_Osmiini_RL_3246,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1997,8,29,29.8.1997,,Greece,39.13244,20.75583,,not_provided,5253166.9180755|1848608.74530225
AM_Osmiini_RL_3247,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,4,,1997,8,29,29.8.1997,,Greece,39.13244,20.75583,,not_provided,5253166.9180755|1848608.74530225
AM_Osmiini_RL_3248,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,2,,1997,8,30,30/08/1997,,Greece,39.65677,21.32081,,not_provided,5293919.79027025|1913139.86687024
AM_Osmiini_RL_3238,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1997,9,9,5.-9.9.1997,1997,Greece,40.04733,23.4129,,not_provided,5464837.78462844|1985063.3307241
AM_Osmiini_RL_3239,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,4,,1997,9,9,5.-9.9.1997,1997,Greece,40.04733,23.4129,,not_provided,5464837.78462844|1985063.3307241
AM_Osmiini_RL_3254,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1998,5,22,22/05/1998,,Greece,38.1749,21.36791,,not_provided,5319972.5040171|1751516.25393809
AM_Osmiini_RL_3253,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1998,6,22,22/06/1998,,Greece,38.1749,21.36791,,not_provided,5319972.5040171|1751516.25393809
AM_Osmiini_RL_3252,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2001,7,12,12/07/2001,,Greece,38.1749,21.36791,,not_provided,5319972.5040171|1751516.25393809
AM_Osmiini_RL_3251,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,2001,7,7,07/07/2001,,Greece,37.71794,22.31632,,not_provided,5409800.09342389|1714526.17195817
AM_Osmiini_RL_14039,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,2006,7,5,05/07/2006,,Greece,38.16235,21.36732,,not_provided,5320105.87604745|1750135.61247222
AM_Osmiini_RL_3258,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,3,,2006,7,5,05/07/2006,,Greece,38.16235,21.36732,,not_provided,5320105.87604745|1750135.61247222
AM_Osmiini_RL_3268,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,2008,7,6,06/07/2008,,Greece,37.54018,22.89236,,not_provided,5463139.06134993|1703526.47072137
AM_Osmiini_RL_14025,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,11,,2009,,,`07.09,,Greece,38.25,20.41666,,provided,5235975.63362826|1747816.48960533
AM_Osmiini_RL_3110,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,8,,2009,,,`07.09,,Greece,38.25,20.41666,,provided,5235975.63362826|1747816.48960533
AM_Osmiini_RL_3259,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2009,,,`07.09,,Greece,38.25,20.41666,,provided,5235975.63362826|1747816.48960533
AM_Osmiini_RL_3260,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,2009,,,`07.09,,Greece,38.18333,20.43333,,provided,5238331.45433736|1740713.87931696
AM_Osmiini_RL_3271,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1999,7,16,16.07.1999,,Greece,35.03333,24.85,,provided,5681224.1145445|1462676.90155555
TP_bees_GR_RL_15072,PetanidouT_Greece_2023,Petanidou Theodora,Heriades rubicola,M,1,,2015,,,2015,,Greece,35.3372199130245,25.1828183156205,,provided,5705545.37190993|1501566.11903643
PR_Megachilidae_RL_37617,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,4,,2000,8,16,20000816,2000,Hungary,47.65,17.8,,provided,4906133.75973007|2757150.93497473
ADD_BDT_1247,ADD_PULSE_2024,Petr Bogusch,Heriades rubicola,F&M,3,,2011,8,13,,,Hungary,46.752559,19.464484,,provided,5042590.70324829|2672676.57112743
AM_Osmiini_RL_3116,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1960,6,6,06/06/1960,,Italy,43.96341,12.73841,,not_provided,4541224.46800525|2321100.32190564
AM_Osmiini_RL_3117,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1962,7,7,07/07/1962,,Italy,44.30153,9.372862,,not_provided,4270849.97475437|2354774.39529718
AM_Osmiini_RL_3302,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1965,7,25,22-25.7.1965,1965,Italy,42.85008,13.60632,,not_provided,4616538.83672743|2200796.51007985
AM_Osmiini_RL_3303,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1965,7,25,22-25.7.1965,1965,Italy,42.85008,13.60632,,not_provided,4616538.83672743|2200796.51007985
AM_Osmiini_RL_3304,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1965,7,25,22-25.7.1965,1965,Italy,42.85008,13.60632,,not_provided,4616538.83672743|2200796.51007985
AM_Osmiini_RL_14028,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,5,,1987,8,25,25/08/1987,,Italy,39.74785,16.45321,,not_provided,4876379.71679497|1874193.81857891
AM_Osmiini_RL_3118,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1987,8,25,25/08/1987,,Italy,39.74785,16.45321,,not_provided,4876379.71679497|1874193.81857891
AM_Osmiini_RL_3348,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1991,7,28,28/07/1991,,Italy,41.77041,12.58219,,not_provided,4536472.29761669|2077873.96528987
AM_Osmiini_RL_3315,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1993,7,1,01/07/1993,,Italy,43.29617,10.61585,,not_provided,4371110.67491765|2243334.73100062
AM_Osmiini_RL_3316,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1993,7,1,01/07/1993,,Italy,43.29617,10.61585,,not_provided,4371110.67491765|2243334.73100062
AM_Osmiini_RL_3322,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1993,7,20,20.7.1993,,Italy,41.60133,12.65199,,not_provided,4542903.14809684|2059377.17053152
AM_Osmiini_RL_3323,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1993,7,31,25.-31.7.1993,1993,Italy,41.59439,12.65603,,not_provided,4543266.04256313|2058621.60855816
AM_Osmiini_RL_3349,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1993,8,10,10/08/1993,,Italy,41.77041,12.58219,,not_provided,4536472.29761669|2077873.96528987
AM_Osmiini_RL_3207,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1994,7,1,1.7.1994,,Italy,45.88919,10.84306,,not_provided,4386520.38588527|2531079.31672067
PR_Megachilidae_RL_37804,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,1995,9,28,19950928,1995,Italy,41.71653,12.68943,,provided,4545613.76150476|2072227.36547028
SURMZ_bees_RL_4132,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,F,1,,1995,9,28,19950928,,Italy,41.7165327,12.6894283,100,provided,4545613.6097269|2072227.65901457
AM_Osmiini_RL_3347,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1996,6,3,03/06/1996,,Italy,45.47466,12.54849,,not_provided,4520528.77779196|2488110.24694954
PR_Megachilidae_RL_37815,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,1997,6,8,19970608,1997,Italy,41.95929,12.43524,,provided,4523588.76892269|2098359.92165219
SURMZ_bees_RL_4136,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,M,1,,1997,6,8,19970608,,Italy,41.959287,12.435236,100,provided,4523588.44624866|2098359.57904032
AM_Osmiini_RL_3119,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,2,,1998,5,26,26.05.1998,,Italy,43.02752,10.6031,,not_provided,4370297.41763501|2213564.82422927
PR_Megachilidae_RL_37812,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,1998,6,22,19980622,1998,Italy,41.9022,12.58267,,provided,4536049.15674535|2092452.37727246
SURMZ_bees_RL_4135,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,F,1,,1998,6,22,19980622,,Italy,41.902198,12.582673,100,provided,4536049.41346851|2092452.16458725
PR_Megachilidae_RL_37816,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,1998,8,10,19980810,1998,Italy,41.95929,12.43524,,provided,4523588.76892269|2098359.92165219
PR_Megachilidae_RL_37817,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,1998,8,10,19980810,1998,Italy,41.95929,12.43524,,provided,4523588.76892269|2098359.92165219
SURMZ_bees_RL_4137,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,F,1,,1998,8,10,19980810,,Italy,41.959287,12.435236,100,provided,4523588.44624866|2098359.57904032
SURMZ_bees_RL_4138,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,F,1,,1998,8,10,19980810,,Italy,41.959287,12.435236,100,provided,4523588.44624866|2098359.57904032
AM_Osmiini_RL_3311,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1999,7,29,29/07/1999,,Italy,38.77238,16.28326,,not_provided,4869855.82778091|1765567.5259399
AM_Osmiini_RL_3312,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1999,7,29,29/07/1999,,Italy,38.77238,16.28326,,not_provided,4869855.82778091|1765567.5259399
AM_Osmiini_RL_3313,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,6,,1999,7,3,03/07/1999,,Italy,38.35759,15.84648,,not_provided,4834950.93957811|1716886.36610304
AM_Osmiini_RL_3314,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,1999,7,3,03/07/1999,,Italy,38.35759,15.84648,,not_provided,4834950.93957811|1716886.36610304
AM_Osmiini_RL_3309,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,38,,1999,8,2,1.-2.8.1999,1999,Italy,38.12934,16.15156,,not_provided,4863528.89032862|1693885.96298938
AM_Osmiini_RL_3310,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,1999,8,2,1.-2.8.1999,1999,Italy,38.12934,16.15156,,not_provided,4863528.89032862|1693885.96298938
AM_Osmiini_RL_3305,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,1999,8,5,4.-5.8.1999,1999,Italy,40.08132,15.5473,,not_provided,4796128.25831423|1904801.9076339
AM_Osmiini_RL_3306,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,4,,1999,8,5,4.-5.8.1999,1999,Italy,40.08132,15.5473,,not_provided,4796128.25831423|1904801.9076339
AM_Osmiini_RL_3307,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,2,,1999,8,5,4.-5.8.1999,1999,Italy,40.08132,15.5473,,not_provided,4796128.25831423|1904801.9076339
AM_Osmiini_RL_3308,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,4,,1999,8,5,4.-5.8.1999,1999,Italy,40.08132,15.5473,,not_provided,4796128.25831423|1904801.9076339
AM_Osmiini_RL_3342,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,2,,1999,8,6,06/08/1999,,Italy,42.43964,11.21241,,not_provided,4421079.68111142|2149067.94936126
AM_Osmiini_RL_3343,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,2000,7,6,5.-6.7.2000,2000,Italy,43.88701,11.43965,,not_provided,4436952.24633379|2309721.20279557
AM_Osmiini_RL_3344,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,4,,2000,7,6,5.-6.7.2000,2000,Italy,43.88701,11.43965,,not_provided,4436952.24633379|2309721.20279557
AM_Osmiini_RL_3345,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,4,,2000,7,6,5.-6.7.2000,2000,Italy,43.88544,11.44675,,not_provided,4437527.1841299|2309558.20133929
AM_Osmiini_RL_3346,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,2000,7,6,5.-6.7.2000,2000,Italy,43.88544,11.44675,,not_provided,4437527.1841299|2309558.20133929
AM_Osmiini_RL_3318,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,7,,2000,7,8,08/07/2000,,Italy,44.95865,12.1591,,not_provided,4491632.75733503|2429911.9504912
AM_Osmiini_RL_3319,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,4,,2000,7,8,08/07/2000,,Italy,44.95865,12.1591,,not_provided,4491632.75733503|2429911.9504912
AM_Osmiini_RL_3332,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,2,,2000,9,12,12.9.2000,,Italy,41.15613,16.75723,,not_provided,4889752.46296984|2031650.0132482
AM_Osmiini_RL_3320,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2001,7,1,01/07/2001,,Italy,44.72464,10.47184,,not_provided,4358450.84209594|2401605.8424553
AM_Osmiini_RL_3341,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,3,,2002,6,23,23.6.2002,,Italy,39.78385,15.80312,,not_provided,4820283.93413679|1873652.08201971
AM_Osmiini_RL_3301,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,1,,2002,6,26,26.6.2002,,Italy,46.06497,13.23557,,not_provided,4571562.04666858|2555670.76978009
AM_Osmiini_RL_3321,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,M,2,,2008,7,2,21.06.-02.07.2008,2008,Italy,43.38112,11.55122,,not_provided,4447028.87005067|2253843.24006432
AM_Osmiini_RL_3324,MullerA_Osmiini_2023,Andreas Muller,Heriades rubicola,F,1,,2012,6,23,23.06.2012,,Italy,40.54995,15.31667,,not_provided,4773087.56884971|1955078.15112971
PR_Megachilidae_RL_37819,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,2,,2012,8,21,20120821,2012,Italy,42.02003,12.99307,,provided,4569722.07252694|2106746.63783887
SURMZ_bees_RL_4130,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,F,2,,2012,8,21,20120821,,Italy,42.0200333333333,12.9930666666667,100,provided,4569721.78208623|2106746.99555519
PR_Megachilidae_RL_37818,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2013,5,18,20130518,2013,Italy,41.96377,12.89016,,provided,4561396.83669326|2100190.28565389
SURMZ_bees_RL_4131,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,M,1,,2013,5,18,20130518,,Italy,41.9637727,12.890161,100,provided,4561396.90918921|2100190.58748322
PR_Megachilidae_RL_37807,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,7,17,20160717,2016,Italy,41.83125,12.56888,,provided,4535149.53689927|2084565.3056866
PR_Megachilidae_RL_37811,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,7,17,20160717,2016,Italy,41.87573,12.54309,,provided,4532846.56664076|2089412.53550934
SURMZ_bees_RL_4141,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,M,1,,2016,7,17,20160717;20160715,2016,Italy,41.83125396,12.56887814,100,provided,4535149.36806954|2084565.73842066
SURMZ_bees_RL_4143,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,M,1,,2016,7,17,20160717;20160715,2016,Italy,41.87573451,12.54309213,100,provided,4532846.72838447|2089413.04035206
PR_Megachilidae_RL_37809,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,7,30,20160730,2016,Italy,41.8567,12.49564,,provided,4528960.14527317|2087175.66935479
SURMZ_bees_RL_4144,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,M,1,,2016,7,30,20160730;20160728,2016,Italy,41.8566971,12.49563581,100,provided,4528959.80611819|2087175.3370379
PR_Megachilidae_RL_37813,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,M,1,,2016,8,13,20160813,2016,Italy,41.92947,12.52897,,provided,4531485.73266696|2095317.57849542
SURMZ_bees_RL_4142,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,M,1,,2016,8,13,20160813;20160811,2016,Italy,41.92946635,12.52897001,100,provided,4531485.74607491|2095317.17476212
PR_Megachilidae_RL_37814,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,9,18,20160918,2016,Italy,41.95461,12.44354,,provided,4524294.562785|2097864.50734437
SURMZ_bees_RL_4140,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,F,1,,2016,9,18,20160918;20160916,2016,Italy,41.95461216,12.44354464,100,provided,4524294.94147201|2097864.75878965
PR_Megachilidae_RL_37808,BDFGM_Megachilidae_2023,Pierre Rasmont,Heriades rubicola,F,1,,2016,9,3,20160903,2016,Italy,41.84717,12.47192,,provided,4527016.43911388|2086056.51207428
SURMZ_bees_RL_4139,MeiM_Sapienza_2023,Maurizio Mei,Heriades rubicola,F,1,,2016,9,3,20160903;20160901,2016,Italy,41.8471713,12.47191848,100,provided,4527016.30811067|2086056.65172492
UNIPD_bee_RL_11501,CappellariA_Italy_2023,Valerio Caruso & Daria Corcos & Lorenzo Marini,Heriades rubicola,,1,,2017,7,15,2017/07/15;2017/07/17,2017,Italy,41.87573451,12.54309213,50,provided,4532846.72838447|2089413.04035206
UNIPD_bee_RL_11502,CappellariA_Italy_2023,Valerio Caruso & Daria Corcos & Lorenzo Marini,Heriades rubicola,,1,,2017,7,15,2017/07/15;2017/07/17,2017,Italy,41.83125396,12.56887814,50,provided,4535149.36806954|2084565.73842066
UNIPD_bee_RL_11499,CappellariA_Italy_2023,Valerio Caruso & Daria Corcos & Lorenzo Marini,Heriades rubicola,,1,,2017,7,28,2017/07/28;2017/07/30,2017,Italy,41.8566971,12.49563581,50,provided,4528959.80611819|2087175.3370379
UNIPD_bee_RL_11500,CappellariA_Italy_2023,Valerio Caruso & Daria Corcos & Lorenzo Marini,Heriades rubicola,,1,,2017,8,11,2017/08/11;2017/08/13,2017,Italy,41.92946635,12.52897001,50,provided,4531485.74607491|2095317.17476212
UNIPD_bee_RL_11498,CappellariA_Italy_2023,Valerio Caruso & Daria Corcos & Lorenzo Marini,Heriades rubicola,,1,,2017,9,1,2017/09/01;2017/09/03,2017,Italy,41.8471713,12.47191848,50,provided,4527016.30811067|2086056.65172492
UNIPD_bee_RL_11497,CappellariA_Italy_2023,Valerio Caruso & Daria Corcos & Lorenzo Marini,Heriades rubicola,,1,,2017,9,16,2017/09/16;2017/09/18,2017,Italy,41.95461216,12.44354464,50,provided,4524294.94147201|2097864.75878965
UNIPD_bee_RL_11473,CappellariA_Italy_2023,Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,Medicago lupulina,2019,6,13,13/06/2019,,Italy,45.711296,11.68899,50,provided,4452683.1783002|2512455.271367
UNIPD_bee_RL_11504,CappellariA_Italy_2023,Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,Senecio inaequidens,2019,6,13,13/06/2019,,Italy,45.711296,11.68899,50,provided,4452683.1783002|2512455.271367
UNIPD_bee_RL_11503,CappellariA_Italy_2023,Andree Cappellari & Lorenzo Marini,Heriades rubicola,,1,Picris hieracioides,2019,8,19,19/08/2019,,Italy,45.694425,10.926014,50,provided,4393224.48852774|2509538.81744029
UNIPD_bee_RL_11472,CappellariA_Italy_2023,Andree Cappellari & Lorenzo Marini,Heriades rubicola,,3,Erigeron annuus,2019,8,20,20/08/2019,,Italy,45.868023,12.009987,50,provided,4477253.80669139|2530467.91285664
