occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry,lat,lon
ADD_MA_758,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,,1995,7,25,,,France,"3,072648992","42,51300768",,provided,3750756.15056499|2182630.82998416,42.51300768,3.072648992
ADD_MA_769,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,,1995,7,8,,,France,"3,008502245","42,75386137",,provided,3747805.80407771|2209705.16755268,42.75386137,3.008502245
AM_Osmiini_RL_3209,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,5,4,4.5.1997,,France,"3,443069","43,31432",,not_provided,3788400.736451|2268405.05298067,43.31432,3.443069
AM_Osmiini_RL_3210,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,6,8,08/06/1997,,France,"4,971893","43,70728",,provided,3915083.68988629|2302296.2714267,43.70728,4.971893
AM_Osmiini_RL_3211,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,6,8,08/06/1997,,France,"5,003951","43,69645",,provided,3917592.02450041|2300924.99143266,43.69645,5.003951
AM_Osmiini_RL_3212,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,6,8,08/06/1997,,France,"5,003951","43,69645",,provided,3917592.02450041|2300924.99143266,43.69645,5.003951
AM_Osmiini_RL_3208,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1998,5,21,21/05/1998,,France,"5,033889","44,11861",,provided,3922931.22815578|2347483.94226863,44.11861,5.033889
ADD_MA_770,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,Ononis repens,1998,7,19,,,France,"2,915869951","42,83721445",,provided,3741049.36305338|2219616.87132826,42.83721445,2.915869951
ADD_MA_771,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,Centaurea paniculata,1998,7,25,,,France,"3,025947838","42,89957782",,provided,3750630.58427336|2225659.77092778,42.89957782,3.025947838
ADD_MA_759,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,Centaurea solsticialis,1999,7,19,,,France,"4,952184965","43,7621016",,provided,3913880.79018463|2308469.02340628,43.7621016,4.952184965
ADD_MA_760,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,Verbana officinalis,1999,7,22,,,France,"5,681884937","44,08124592",,provided,3974576.55026847|2340126.92861915,44.08124592,5.681884937
ADD_MA_761,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,Senecio congestus,1999,7,29,,,France,"5,234739322","44,13735099",,provided,3939130.52618805|2348512.55916417,44.13735099,5.234739322
ADD_MA_762,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,Senecio congestus,1999,7,29,,,France,"5,234739322","44,13735099",,provided,3939130.52618805|2348512.55916417,44.13735099,5.234739322
ADD_MA_763,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,Senecio congestus,1999,7,29,,,France,"5,234739322","44,13735099",,provided,3939130.52618805|2348512.55916417,44.13735099,5.234739322
ADD_MA_756,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,Centaurea paniculata,2000,7,11,,,France,"4,166392411","43,50728821",,provided,3848572.79667538|2284890.82611367,43.50728821,4.166392411
ADD_MA_757,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,Centaurea paniculata,2000,7,11,,,France,"4,166392411","43,50728821",,provided,3848572.79667538|2284890.82611367,43.50728821,4.166392411
ADD_MA_764,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,Arctium minus,2000,7,27,,,France,"2,707112915","42,76794295",,provided,3723323.8656408|2213605.24240538,42.76794295,2.707112915
ADD_MA_772,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,Arctium minus,2000,7,27,,,France,"2,707112915","42,76794295",,provided,3723323.8656408|2213605.24240538,42.76794295,2.707112915
ADD_MA_753,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,,2008,9,28,,,France,"2,914836184","42,74912677",,provided,3740106.09899655|2209901.04520911,42.74912677,2.914836184
ADD_MA_747,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,,2010,7,28,,,France,"5,3975","43,26833",,provided,3946586.07268483|2251516.67126734,43.26833,5.3975
ADD_MA_752,ADD_PULSE_2024,John Macaroni,Heriades rubicola,,2,,2012,7,30,,,France,"2,909","42,651",,provided,3738672.71899128|2199114.98901004,42.651,2.909
ADD_MA_754,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F,1,,2013,5,6,,,France,"3,2732","43,266",,provided,3774194.1205892|2264287.93015658,43.266,3.2732
ADD_MA_750,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,,2016,5,26,,,France,"2,653","42,695",,provided,3718168.15449815|2205987.20375516,42.695,2.653
ADD_MA_749,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,,2016,5,27,,,France,"2,806","42,99",,provided,3733600.49492946|2237336.27475112,42.99,2.806
ADD_MA_748,ADD_PULSE_2024,John Macaroni,Heriades rubicola,,2,,2016,6,5,,,France,"6,158","43,941",,provided,4011979.66520178|2322514.18377199,43.941,6.158
ADD_MA_755,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,,2016,7,29,,,France,"2,350268551","43,20506396",,provided,3698803.28475611|2264743.70008269,43.20506396,2.350268551
ADD_MA_779,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,,2020,6,19,,,France,"2,766666667","43,13861111",,provided,3731884.35956319|2254050.50336585,43.13861111,2.766666667
ADD_MA_777,ADD_PULSE_2024,John Macaroni,Heriades rubicola,M,1,,2020,6,20,,,France,"2,735","43,1325",,provided,3729253.03960159|2253624.74533951,43.1325,2.735
PR_Megachilidae_RL_37833,BDFGM_Megachilidae_2023,John Macaroni,Heriades rubicola,,1,,,,,,,France,"5,384558","43,30365",,provided,3945760.5506529|2255489.0780969,43.30365,5.384558
AM_Osmiini_RL_3240,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1973,10,19,19/10/1973,,Greece,"26,4385","39,11128",,not_provided,5738976.15899804|1934190.21660975,39.11128,26.4385
AM_Osmiini_RL_3241,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1973,10,19,19/10/1973,,Greece,"26,4385","39,11128",,not_provided,5738976.15899804|1934190.21660975,39.11128,26.4385
AM_Osmiini_RL_3242,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1973,10,19,19/10/1973,,Greece,"26,4385","39,11128",,not_provided,5738976.15899804|1934190.21660975,39.11128,26.4385
AM_Osmiini_RL_3243,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1973,10,19,19/10/1973,,Greece,"26,4385","39,11128",,not_provided,5738976.15899804|1934190.21660975,39.11128,26.4385
AM_Osmiini_RL_3270,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1989,5,17,4.-17.5.1989,1989,Greece,"27,18281","36,88927",,not_provided,5851214.39446052|1707726.86999601,36.88927,27.18281
AM_Osmiini_RL_3264,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,2004,10,6,06/10/2004,,Greece,"26,44833","39,11361",,provided,5739758.95090748|1934626.84378861,39.11361,26.44833
TP_bees_GR_RL_15083,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,M,1,,2004,,,2004,,Greece,"26,4007337974617","39,2133750421694",,provided,5733581.84112685|1944571.07695263,39.2133750421694,26.4007337974617
TP_bees_GR_RL_15084,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,F,1,,2004,,,2004,,Greece,"26,4129742057528","39,0189557422651",,provided,5738795.87527835|1923690.14870002,39.0189557422651,26.4129742057528
TP_bees_GR_RL_15085,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,F,1,,2004,,,2004,,Greece,"26,3737436993979","39,1662199099548",,provided,5732309.91892401|1938948.60240138,39.1662199099548,26.3737436993979
TP_bees_GR_RL_15086,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,M,1,,2004,,,2004,,Greece,"26,4194182627834","39,0991657673847",,provided,5737619.55479742|1932518.73268684,39.0991657673847,26.4194182627834
TP_bees_GR_RL_15087,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,M,1,,2004,,,2004,,Greece,"26,4066477652639","39,011351416097",,provided,5738422.11737097|1922746.47350375,39.011351416097,26.4066477652639
TP_bees_GR_RL_15088,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,F,1,,2004,,,2004,,Greece,"26,414154809108","39,1107088044751",,provided,5736925.36471713|1933673.79149907,39.1107088044751,26.414154809108
TP_bees_GR_RL_15093,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,F,1,,2004,,,2004,,Greece,"26,3269040412037","39,1561426762026",,provided,5728558.54630965|1936984.55079951,39.1561426762026,26.3269040412037
AM_Osmiini_RL_3263,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,,1,,2007,,,2004-2007,2004,Greece,"26,2777","39,2645",,not_provided,5722077.5436055|1947842.22845111,39.2645,26.2777
TP_bees_GR_RL_15073,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,F,1,,2013,,,2013,,Greece,"26,4363727079704","39,1227453947067",,provided,5738549.13653294|1935395.26877731,39.1227453947067,26.4363727079704
TP_bees_GR_RL_15074,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,M,1,,2013,,,2013,,Greece,"26,3281065849587","39,2540014167549",,provided,5726565.6754218|1947634.22113873,39.2540014167549,26.3281065849587
TP_bees_GR_RL_15075,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,M,1,,2013,,,2013,,Greece,"26,4131214728113","39,1935860238038",,provided,5735055.80390303|1942653.04796279,39.1935860238038,26.4131214728113
TP_bees_GR_RL_15068,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,F,1,,2015,,,2015,,Greece,"26,5408063928829","39,0201569419121",,provided,5749616.23657292|1926216.38990905,39.0201569419121,26.5408063928829
TP_bees_GR_RL_15069,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,M,1,,2015,,,2015,,Greece,"26,326640168624","39,041023649415",,provided,5730996.75390992|1924478.74716043,39.041023649415,26.326640168624
TP_bees_GR_RL_15081,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,M,1,,2016,,,2016,,Greece,"26,3307130590081","39,008405105467",,provided,5732039.07127532|1921012.51217777,39.008405105467,26.3307130590081
TP_bees_GR_RL_15082,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,F,1,,2016,,,2016,,Greece,"26,436311379401","39,1307208794402",,provided,5738372.27163448|1936260.01913038,39.1307208794402,26.436311379401
TP_bees_GR_RL_15078,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,F,1,,2017,,,2017,,Greece,"26,4156952139223","38,9715526923304",,provided,5740044.10110641|1918594.69298428,38.9715526923304,26.4156952139223
AM_Osmiini_RL_3261,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1962,9,30,30/09/1962,,Greece,"22,60704","36,8098",,not_provided,5449885.74833962|1619629.90262052,36.8098,22.60704
AM_Osmiini_RL_3262,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1965,8,11,7-11.8.1965,1965,Greece,"23,05413","39,32653",,not_provided,5447017.56558584|1900952.04719635,39.32653,23.05413
AM_Osmiini_RL_3244,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1965,8,23,23/08/1965,,Greece,"22,04394","40,80166",,not_provided,5337147.9044601|2048060.06975068,40.80166,22.04394
AM_Osmiini_RL_3265,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1977,5,10,10/05/1977,,Greece,"22,44329","38,78952",,not_provided,5403627.8742703|1833403.85834798,38.78952,22.44329
AM_Osmiini_RL_3109,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1987,4,23,23/04/1987,,Greece,"22,93117","37,93608",,not_provided,5459950.62484549|1747302.62870666,37.93608,22.93117
AM_Osmiini_RL_14035,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,4,,1993,9,8,08/09/1993,,Greece,"23,4129","40,04733",,not_provided,5464837.78462844|1985063.3307241,40.04733,23.4129
AM_Osmiini_RL_3237,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,4,,1993,9,8,08/09/1993,,Greece,"23,4129","40,04733",,not_provided,5464837.78462844|1985063.3307241,40.04733,23.4129
AM_Osmiini_RL_3111,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1996,7,3,03/07/1996,,Greece,"22,43667","37,78815",,not_provided,5419210.07249589|1723914.55352513,37.78815,22.43667
AM_Osmiini_RL_14041,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,3,,1996,7,4,4.7.1996.,,Greece,"22,72342","37,40274",,not_provided,5450571.72679991|1686023.73762344,37.40274,22.72342
AM_Osmiini_RL_3267,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1996,7,4,4.7.1996.,,Greece,"22,72342","37,40274",,not_provided,5450571.72679991|1686023.73762344,37.40274,22.72342
AM_Osmiini_RL_14040,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,12,,1996,7,5,5.7.1996,,Greece,"22,62257","37,02622",,not_provided,5447784.74070554|1643462.75190602,37.02622,22.62257
AM_Osmiini_RL_3266,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,2,,1996,7,5,5.7.1996,,Greece,"22,62257","37,02622",,not_provided,5447784.74070554|1643462.75190602,37.02622,22.62257
AM_Osmiini_RL_14038,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1996,7,8,08/07/1996,,Greece,"21,36791","38,1749",,not_provided,5319972.5040171|1751516.25393809,38.1749,21.36791
AM_Osmiini_RL_3255,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1996,7,8,08/07/1996,,Greece,"21,36791","38,1749",,not_provided,5319972.5040171|1751516.25393809,38.1749,21.36791
AM_Osmiini_RL_3256,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,6,16,16/06/1997,,Greece,"21,37249","38,15962",,not_provided,5320596.71522536|1749904.62244579,38.15962,21.37249
AM_Osmiini_RL_3257,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,6,16,16/06/1997,,Greece,"21,37249","38,15962",,not_provided,5320596.71522536|1749904.62244579,38.15962,21.37249
AM_Osmiini_RL_3249,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,6,25,25/06/1997,,Greece,"20,75179","38,95926",,not_provided,5255260.05109748|1829582.41467511,38.95926,20.75179
AM_Osmiini_RL_3250,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,6,,1997,6,25,25/06/1997,,Greece,"20,75179","38,95926",,not_provided,5255260.05109748|1829582.41467511,38.95926,20.75179
AM_Osmiini_RL_14042,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1997,7,1,01/07/1997,,Greece,"22,52762","36,69595",,not_provided,5444656.88917679|1606047.91661025,36.69595,22.52762
AM_Osmiini_RL_3269,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,7,1,01/07/1997,,Greece,"22,52762","36,69595",,not_provided,5444656.88917679|1606047.91661025,36.69595,22.52762
AM_Osmiini_RL_14036,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,8,29,29.8.1997,,Greece,"20,75583","39,13244",,not_provided,5253166.9180755|1848608.74530225,39.13244,20.75583
AM_Osmiini_RL_14037,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1997,8,29,29.8.1997,,Greece,"20,75583","39,13244",,not_provided,5253166.9180755|1848608.74530225,39.13244,20.75583
AM_Osmiini_RL_3245,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,2,,1997,8,29,29/08/1997,,Greece,"20,75583","39,13244",,not_provided,5253166.9180755|1848608.74530225,39.13244,20.75583
AM_Osmiini_RL_3246,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1997,8,29,29.8.1997,,Greece,"20,75583","39,13244",,not_provided,5253166.9180755|1848608.74530225,39.13244,20.75583
AM_Osmiini_RL_3247,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,4,,1997,8,29,29.8.1997,,Greece,"20,75583","39,13244",,not_provided,5253166.9180755|1848608.74530225,39.13244,20.75583
AM_Osmiini_RL_3248,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1997,8,30,30/08/1997,,Greece,"21,32081","39,65677",,not_provided,5293919.79027025|1913139.86687024,39.65677,21.32081
AM_Osmiini_RL_3238,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1997,9,9,5.-9.9.1997,1997,Greece,"23,4129","40,04733",,not_provided,5464837.78462844|1985063.3307241,40.04733,23.4129
AM_Osmiini_RL_3239,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,4,,1997,9,9,5.-9.9.1997,1997,Greece,"23,4129","40,04733",,not_provided,5464837.78462844|1985063.3307241,40.04733,23.4129
AM_Osmiini_RL_3254,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1998,5,22,22/05/1998,,Greece,"21,36791","38,1749",,not_provided,5319972.5040171|1751516.25393809,38.1749,21.36791
AM_Osmiini_RL_3253,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1998,6,22,22/06/1998,,Greece,"21,36791","38,1749",,not_provided,5319972.5040171|1751516.25393809,38.1749,21.36791
AM_Osmiini_RL_3252,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,2001,7,12,12/07/2001,,Greece,"21,36791","38,1749",,not_provided,5319972.5040171|1751516.25393809,38.1749,21.36791
AM_Osmiini_RL_3251,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,2001,7,7,07/07/2001,,Greece,"22,31632","37,71794",,not_provided,5409800.09342389|1714526.17195817,37.71794,22.31632
AM_Osmiini_RL_14039,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,3,,2006,7,5,05/07/2006,,Greece,"21,36732","38,16235",,not_provided,5320105.87604745|1750135.61247222,38.16235,21.36732
AM_Osmiini_RL_3258,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,3,,2006,7,5,05/07/2006,,Greece,"21,36732","38,16235",,not_provided,5320105.87604745|1750135.61247222,38.16235,21.36732
AM_Osmiini_RL_3268,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,2008,7,6,06/07/2008,,Greece,"22,89236","37,54018",,not_provided,5463139.06134993|1703526.47072137,37.54018,22.89236
AM_Osmiini_RL_14025,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,11,,2009,,,`07.09,,Greece,"20,41666","38,25",,provided,5235975.63362826|1747816.48960533,38.25,20.41666
AM_Osmiini_RL_3110,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,8,,2009,,,`07.09,,Greece,"20,41666","38,25",,provided,5235975.63362826|1747816.48960533,38.25,20.41666
AM_Osmiini_RL_3259,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,2009,,,`07.09,,Greece,"20,41666","38,25",,provided,5235975.63362826|1747816.48960533,38.25,20.41666
AM_Osmiini_RL_3260,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,3,,2009,,,`07.09,,Greece,"20,43333","38,18333",,provided,5238331.45433736|1740713.87931696,38.18333,20.43333
AM_Osmiini_RL_3271,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1999,7,16,16.07.1999,,Greece,"24,85","35,03333",,provided,5681224.1145445|1462676.90155555,35.03333,24.85
TP_bees_GR_RL_15072,PetanidouT_Greece_2023,John Macaroni,Heriades rubicola,M,1,,2015,,,2015,,Greece,"25,1828183156205","35,3372199130245",,provided,5705545.37190993|1501566.11903643,35.3372199130245,25.1828183156205
PR_Megachilidae_RL_37617,BDFGM_Megachilidae_2023,John Macaroni,Heriades rubicola,F,4,,2000,8,16,20000816,2000,Hungary,"17,8","47,65",,provided,4906133.75973007|2757150.93497473,47.65,17.8
ADD_BDT_1247,ADD_PULSE_2024,John Macaroni,Heriades rubicola,F&M,3,,2011,8,13,,,Hungary,"19,464484","46,752559",,provided,5042590.70324829|2672676.57112743,46.752559,19.464484
AM_Osmiini_RL_3116,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1960,6,6,06/06/1960,,Italy,"12,73841","43,96341",,not_provided,4541224.46800525|2321100.32190564,43.96341,12.73841
AM_Osmiini_RL_3117,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1962,7,7,07/07/1962,,Italy,"9,372862","44,30153",,not_provided,4270849.97475437|2354774.39529718,44.30153,9.372862
AM_Osmiini_RL_3302,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1965,7,25,22-25.7.1965,1965,Italy,"13,60632","42,85008",,not_provided,4616538.83672743|2200796.51007985,42.85008,13.60632
AM_Osmiini_RL_3303,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1965,7,25,22-25.7.1965,1965,Italy,"13,60632","42,85008",,not_provided,4616538.83672743|2200796.51007985,42.85008,13.60632
AM_Osmiini_RL_3304,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1965,7,25,22-25.7.1965,1965,Italy,"13,60632","42,85008",,not_provided,4616538.83672743|2200796.51007985,42.85008,13.60632
AM_Osmiini_RL_14028,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,5,,1987,8,25,25/08/1987,,Italy,"16,45321","39,74785",,not_provided,4876379.71679497|1874193.81857891,39.74785,16.45321
AM_Osmiini_RL_3118,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1987,8,25,25/08/1987,,Italy,"16,45321","39,74785",,not_provided,4876379.71679497|1874193.81857891,39.74785,16.45321
AM_Osmiini_RL_3348,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1991,7,28,28/07/1991,,Italy,"12,58219","41,77041",,not_provided,4536472.29761669|2077873.96528987,41.77041,12.58219
AM_Osmiini_RL_3315,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1993,7,1,01/07/1993,,Italy,"10,61585","43,29617",,not_provided,4371110.67491765|2243334.73100062,43.29617,10.61585
AM_Osmiini_RL_3316,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1993,7,1,01/07/1993,,Italy,"10,61585","43,29617",,not_provided,4371110.67491765|2243334.73100062,43.29617,10.61585
AM_Osmiini_RL_3322,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1993,7,20,20.7.1993,,Italy,"12,65199","41,60133",,not_provided,4542903.14809684|2059377.17053152,41.60133,12.65199
AM_Osmiini_RL_3323,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1993,7,31,25.-31.7.1993,1993,Italy,"12,65603","41,59439",,not_provided,4543266.04256313|2058621.60855816,41.59439,12.65603
AM_Osmiini_RL_3349,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1993,8,10,10/08/1993,,Italy,"12,58219","41,77041",,not_provided,4536472.29761669|2077873.96528987,41.77041,12.58219
AM_Osmiini_RL_3207,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1994,7,1,1.7.1994,,Italy,"10,84306","45,88919",,not_provided,4386520.38588527|2531079.31672067,45.88919,10.84306
PR_Megachilidae_RL_37804,BDFGM_Megachilidae_2023,John Macaroni,Heriades rubicola,F,1,,1995,9,28,19950928,1995,Italy,"12,68943","41,71653",,provided,4545613.76150476|2072227.36547028,41.71653,12.68943
SURMZ_bees_RL_4132,MeiM_Sapienza_2023,John Macaroni,Heriades rubicola,F,1,,1995,9,28,19950928,,Italy,"12,6894283","41,7165327",100,provided,4545613.6097269|2072227.65901457,41.7165327,12.6894283
AM_Osmiini_RL_3347,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1996,6,3,03/06/1996,,Italy,"12,54849","45,47466",,not_provided,4520528.77779196|2488110.24694954,45.47466,12.54849
PR_Megachilidae_RL_37815,BDFGM_Megachilidae_2023,John Macaroni,Heriades rubicola,M,1,,1997,6,8,19970608,1997,Italy,"12,43524","41,95929",,provided,4523588.76892269|2098359.92165219,41.95929,12.43524
SURMZ_bees_RL_4136,MeiM_Sapienza_2023,John Macaroni,Heriades rubicola,M,1,,1997,6,8,19970608,,Italy,"12,435236","41,959287",100,provided,4523588.44624866|2098359.57904032,41.959287,12.435236
AM_Osmiini_RL_3119,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,2,,1998,5,26,26.05.1998,,Italy,"10,6031","43,02752",,not_provided,4370297.41763501|2213564.82422927,43.02752,10.6031
PR_Megachilidae_RL_37812,BDFGM_Megachilidae_2023,John Macaroni,Heriades rubicola,F,1,,1998,6,22,19980622,1998,Italy,"12,58267","41,9022",,provided,4536049.15674535|2092452.37727246,41.9022,12.58267
SURMZ_bees_RL_4135,MeiM_Sapienza_2023,John Macaroni,Heriades rubicola,F,1,,1998,6,22,19980622,,Italy,"12,582673","41,902198",100,provided,4536049.41346851|2092452.16458725,41.902198,12.582673
PR_Megachilidae_RL_37816,BDFGM_Megachilidae_2023,John Macaroni,Heriades rubicola,F,1,,1998,8,10,19980810,1998,Italy,"12,43524","41,95929",,provided,4523588.76892269|2098359.92165219,41.95929,12.43524
PR_Megachilidae_RL_37817,BDFGM_Megachilidae_2023,John Macaroni,Heriades rubicola,F,1,,1998,8,10,19980810,1998,Italy,"12,43524","41,95929",,provided,4523588.76892269|2098359.92165219,41.95929,12.43524
SURMZ_bees_RL_4137,MeiM_Sapienza_2023,John Macaroni,Heriades rubicola,F,1,,1998,8,10,19980810,,Italy,"12,435236","41,959287",100,provided,4523588.44624866|2098359.57904032,41.959287,12.435236
SURMZ_bees_RL_4138,MeiM_Sapienza_2023,John Macaroni,Heriades rubicola,F,1,,1998,8,10,19980810,,Italy,"12,435236","41,959287",100,provided,4523588.44624866|2098359.57904032,41.959287,12.435236
AM_Osmiini_RL_3311,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,1,,1999,7,29,29/07/1999,,Italy,"16,28326","38,77238",,not_provided,4869855.82778091|1765567.5259399,38.77238,16.28326
AM_Osmiini_RL_3312,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1999,7,29,29/07/1999,,Italy,"16,28326","38,77238",,not_provided,4869855.82778091|1765567.5259399,38.77238,16.28326
AM_Osmiini_RL_3313,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,6,,1999,7,3,03/07/1999,,Italy,"15,84648","38,35759",,not_provided,4834950.93957811|1716886.36610304,38.35759,15.84648
AM_Osmiini_RL_3314,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,3,,1999,7,3,03/07/1999,,Italy,"15,84648","38,35759",,not_provided,4834950.93957811|1716886.36610304,38.35759,15.84648
AM_Osmiini_RL_3309,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,F,38,,1999,8,2,1.-2.8.1999,1999,Italy,"16,15156","38,12934",,not_provided,4863528.89032862|1693885.96298938,38.12934,16.15156
AM_Osmiini_RL_3310,MullerA_Osmiini_2023,John Macaroni,Heriades rubicola,M,1,,1999,8,2,1.-2.8.1999,1999,Italy,"16,15156","38,12934",,not_provided,4863528.89032862|1693885.96298938,38.12934,16.15156
