occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry,lat,lon
GBIF_bees_NO_RL_29979,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.159511,10.341341,10,provided,4340006.09367544|4117708.48006665,60.159511,10.341341
GBIF_bees_NO_RL_29983,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.985325,10.715844,10,provided,4361064.31852436|4098509.29586971,59.985325,10.715844
GBIF_bees_NO_RL_39637,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.573109,10.676274,10,provided,4359309.66168716|4052677.7409306,59.573109,10.676274
GBIF_bees_NO_RL_39640,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.573109,10.676274,10,provided,4359309.66168716|4052677.7409306,59.573109,10.676274
GBIF_bees_NO_RL_39647,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.714795,10.749123,10,provided,4363261.35922776|4068465.61935796,59.714795,10.749123
GBIF_bees_NO_RL_39666,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.833701,10.885041,10,provided,4370755.05830397|4081767.58315847,59.833701,10.885041
GBIF_bees_NO_RL_39668,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.833701,10.885041,10,provided,4370755.05830397|4081767.58315847,59.833701,10.885041
GBIF_bees_NO_RL_39678,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.715349,9.95302,10,provided,4318349.63471539|4068305.15496271,59.715349,9.95302
GBIF_bees_NO_RL_39683,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,61.117902,10.574358,10,provided,4352065.09713072|4224254.61881054,61.117902,10.574358
GBIF_bees_NO_RL_39692,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,61.118531,10.572849,10,provided,4351982.88077709|4224323.81045848,61.118531,10.572849
GBIF_bees_NO_RL_39698,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,61.079788,10.680533,10,provided,4357850.86072886|4220072.83026335,61.079788,10.680533
GBIF_bees_NO_RL_39749,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.276486,9.831088,10,provided,4311627.56391687|4130671.24431306,60.276486,9.831088
GBIF_bees_NO_RL_39766,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.436067,9.354058,10,provided,4285330.05661441|4148552.86102056,60.436067,9.354058
GBIF_bees_NO_RL_39772,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.187829,10.262358,10,provided,4335595.99350358|4120836.28111815,60.187829,10.262358
GBIF_bees_NO_RL_39782,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.187275,10.263977,10,provided,4335686.30644202|4120775.05878638,60.187275,10.263977
GBIF_bees_NO_RL_39796,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.985325,10.715844,10,provided,4361064.31852436|4098509.29586971,59.985325,10.715844
GBIF_bees_NO_RL_39804,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.690924,8.948526,10,provided,4263382.75951728|4177130.94300451,60.690924,8.948526
GBIF_bees_NO_RL_39813,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.332697,10.438423,10,provided,4346009.47357628|4025850.34065638,59.332697,10.438423
GBIF_bees_NO_RL_39822,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.344213,11.079887,10,provided,4382578.49659972|4027520.96028895,59.344213,11.079887
GBIF_bees_NO_RL_39828,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.345624,11.077018,10,provided,4382412.41494573|4027675.30428876,59.345624,11.077018
GBIF_bees_NO_RL_39874,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,61.117902,10.574358,10,provided,4352065.09713072|4224254.61881054,61.117902,10.574358
GBIF_bees_NO_RL_39876,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,61.117902,10.574358,10,provided,4352065.09713072|4224254.61881054,61.117902,10.574358
GBIF_bees_NO_RL_39878,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,61.118531,10.572849,10,provided,4351982.88077709|4224323.81045848,61.118531,10.572849
GBIF_bees_NO_RL_39926,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.413133,11.271933,10,provided,4391283.27389765|4146473.18831111,60.413133,11.271933
GBIF_bees_NO_RL_39953,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.436048,9.354439,10,provided,4285351.07499708|4148550.55841928,60.436048,9.354439
GBIF_bees_NO_RL_39974,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.985325,10.715844,10,provided,4361064.31852436|4098509.29586971,59.985325,10.715844
GBIF_bees_NO_RL_49674,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.345624,11.077018,10,provided,4382412.41494573|4027675.30428876,59.345624,11.077018
GBIF_bees_NO_RL_49694,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.715876,10.750886,10,provided,4363359.47518688|4068586.80441247,59.715876,10.750886
GBIF_bees_NO_RL_49712,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.715233,9.957781,10,provided,4318618.21725922|4068292.09419398,59.715233,9.957781
GBIF_bees_NO_RL_49741,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.82294,11.283085,10,provided,4391025.31698438|4192002.47365326,60.82294,11.283085
GBIF_bees_NO_RL_49768,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.407391,11.266321,10,provided,4390985.27501791|4145829.78452599,60.407391,11.266321
GBIF_bees_NO_RL_49813,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.690924,8.948526,10,provided,4263382.75951728|4177130.94300451,60.690924,8.948526
GBIF_bees_NO_RL_49819,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.33371,10.44265,10,provided,4346249.85886756|4025964.43490435,59.33371,10.44265
GBIF_bees_NO_RL_49837,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.344213,11.079887,10,provided,4382578.49659972|4027520.96028895,59.344213,11.079887
GBIF_bees_NO_RL_49851,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.573109,10.676274,10,provided,4359309.66168716|4052677.7409306,59.573109,10.676274
GBIF_bees_NO_RL_49871,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.833701,10.885041,10,provided,4370755.05830397|4081767.58315847,59.833701,10.885041
GBIF_bees_NO_RL_49895,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,61.079788,10.680533,10,provided,4357850.86072886|4220072.83026335,61.079788,10.680533
GBIF_bees_NO_RL_49946,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.374567,9.648504,10,provided,4301553.74183706|4141605.71659889,60.374567,9.648504
GBIF_bees_NO_RL_49950,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.375038,9.647589,10,provided,4301503.3959589|4141658.29715246,60.375038,9.647589
GBIF_bees_NO_RL_49985,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.690924,8.948526,10,provided,4263382.75951728|4177130.94300451,60.690924,8.948526
GBIF_bees_NO_RL_49989,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.690924,8.948526,10,provided,4263382.75951728|4177130.94300451,60.690924,8.948526
GBIF_bees_NO_RL_59658,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.33371,10.44265,10,provided,4346249.85886756|4025964.43490435,59.33371,10.44265
GBIF_bees_NO_RL_59665,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.332697,10.438423,10,provided,4346009.47357628|4025850.34065638,59.332697,10.438423
GBIF_bees_NO_RL_59676,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.571606,10.675827,10,provided,4359286.01349509|4052510.45490908,59.571606,10.675827
GBIF_bees_NO_RL_59728,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,61.079788,10.680533,10,provided,4357850.86072886|4220072.83026335,61.079788,10.680533
GBIF_bees_NO_RL_59739,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.867305,11.265954,10,provided,4389996.94099895|4196912.77079551,60.867305,11.265954
GBIF_bees_NO_RL_59741,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.867305,11.265954,10,provided,4389996.94099895|4196912.77079551,60.867305,11.265954
GBIF_bees_NO_RL_59762,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.413133,11.271933,10,provided,4391283.27389765|4146473.18831111,60.413133,11.271933
GBIF_bees_NO_RL_59775,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.276486,9.831088,10,provided,4311627.56391687|4130671.24431306,60.276486,9.831088
GBIF_bees_NO_RL_59777,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.276486,9.831088,10,provided,4311627.56391687|4130671.24431306,60.276486,9.831088
GBIF_bees_NO_RL_59789,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.436048,9.354439,10,provided,4285351.07499708|4148550.55841928,60.436048,9.354439
GBIF_bees_NO_RL_59803,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.159511,10.341341,10,provided,4340006.09367544|4117708.48006665,60.159511,10.341341
GBIF_bees_NO_RL_59838,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.332697,10.438423,10,provided,4346009.47357628|4025850.34065638,59.332697,10.438423
GBIF_bees_NO_RL_59847,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.571606,10.675827,10,provided,4359286.01349509|4052510.45490908,59.571606,10.675827
GBIF_bees_NO_RL_59860,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.714795,10.749123,10,provided,4363261.35922776|4068465.61935796,59.714795,10.749123
GBIF_bees_NO_RL_59868,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.833701,10.885041,10,provided,4370755.05830397|4081767.58315847,59.833701,10.885041
GBIF_bees_NO_RL_59876,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.715349,9.95302,10,provided,4318349.63471539|4068305.15496271,59.715349,9.95302
GBIF_bees_NO_RL_59913,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.821174,11.283438,10,provided,4391048.3545318|4191806.69095962,60.821174,11.283438
GBIF_bees_NO_RL_59917,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.584526,11.363244,10,provided,4395940.14923744|4165604.84668929,60.584526,11.363244
GBIF_bees_NO_RL_59922,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.413133,11.271933,10,provided,4391283.27389765|4146473.18831111,60.413133,11.271933
GBIF_bees_NO_RL_59935,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.276486,9.831088,10,provided,4311627.56391687|4130671.24431306,60.276486,9.831088
GBIF_bees_NO_RL_59941,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.375038,9.647589,10,provided,4301503.3959589|4141658.29715246,60.375038,9.647589
GBIF_bees_NO_RL_59944,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.436048,9.354439,10,provided,4285351.07499708|4148550.55841928,60.436048,9.354439
GBIF_bees_NO_RL_59979,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.690295,8.945561,10,provided,4263219.19831585|4177063.49472723,60.690295,8.945561
GBIF_bees_NO_RL_63014,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,2,,2013,5,1,20130501,,Norway,60.374567,9.648504,10,provided,4301553.74183706|4141605.71659889,60.374567,9.648504
GBIF_bees_NO_RL_69607,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.332697,10.438423,10,provided,4346009.47357628|4025850.34065638,59.332697,10.438423
GBIF_bees_NO_RL_69611,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.344213,11.079887,10,provided,4382578.49659972|4027520.96028895,59.344213,11.079887
GBIF_bees_NO_RL_69629,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.714795,10.749123,10,provided,4363261.35922776|4068465.61935796,59.714795,10.749123
GBIF_bees_NO_RL_69642,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.833552,10.882909,10,provided,4370635.42636611|4081749.53300981,59.833552,10.882909
GBIF_bees_NO_RL_69663,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.715349,9.95302,10,provided,4318349.63471539|4068305.15496271,59.715349,9.95302
GBIF_bees_NO_RL_69672,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,61.118531,10.572849,10,provided,4351982.88077709|4224323.81045848,61.118531,10.572849
GBIF_bees_NO_RL_69694,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.865843,11.266329,10,provided,4390020.46123798|4196750.77004278,60.865843,11.266329
GBIF_bees_NO_RL_69711,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.582657,11.361793,10,provided,4395864.62627103|4165395.71795065,60.582657,11.361793
GBIF_bees_NO_RL_69714,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.584526,11.363244,10,provided,4395940.14923744|4165604.84668929,60.584526,11.363244
GBIF_bees_NO_RL_69729,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.276864,9.82947,10,provided,4311537.892832|4130713.45834226,60.276864,9.82947
GBIF_bees_NO_RL_69732,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.276864,9.82947,10,provided,4311537.892832|4130713.45834226,60.276864,9.82947
GBIF_bees_NO_RL_69781,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.985325,10.715844,10,provided,4361064.31852436|4098509.29586971,59.985325,10.715844
GBIF_bees_NO_RL_69787,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.986222,10.715227,10,provided,4361028.72723977|4098608.62169432,59.986222,10.715227
GBIF_bees_NO_RL_69796,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.690924,8.948526,10,provided,4263382.75951728|4177130.94300451,60.690924,8.948526
GBIF_bees_NO_RL_69803,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.334085,10.444529,10,provided,4346356.7661777|4026006.78679426,59.334085,10.444529
GBIF_bees_NO_RL_69853,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.715233,9.957781,10,provided,4318618.21725922|4068292.09419398,59.715233,9.957781
GBIF_bees_NO_RL_69883,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,61.080173,10.678495,10,provided,4357740.07096024|4220114.52623676,61.080173,10.678495
GBIF_bees_NO_RL_69887,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.865843,11.266329,10,provided,4390020.46123798|4196750.77004278,60.865843,11.266329
GBIF_bees_NO_RL_69890,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.867305,11.265954,10,provided,4389996.94099895|4196912.77079551,60.867305,11.265954
GBIF_bees_NO_RL_69954,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.187829,10.262358,10,provided,4335595.99350358|4120836.28111815,60.187829,10.262358
GBIF_bees_NO_RL_69957,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.187275,10.263977,10,provided,4335686.30644202|4120775.05878638,60.187275,10.263977
GBIF_bees_NO_RL_69966,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.159511,10.341341,10,provided,4340006.09367544|4117708.48006665,60.159511,10.341341
GBIF_bees_NO_RL_69979,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.986222,10.715227,10,provided,4361028.72723977|4098608.62169432,59.986222,10.715227
GBIF_bees_NO_RL_79705,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.715233,9.957781,10,provided,4318618.21725922|4068292.09419398,59.715233,9.957781
GBIF_bees_NO_RL_79772,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.276486,9.831088,10,provided,4311627.56391687|4130671.24431306,60.276486,9.831088
GBIF_bees_NO_RL_79774,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.374567,9.648504,10,provided,4301553.74183706|4141605.71659889,60.374567,9.648504
GBIF_bees_NO_RL_79776,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.374567,9.648504,10,provided,4301553.74183706|4141605.71659889,60.374567,9.648504
GBIF_bees_NO_RL_79781,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.374567,9.648504,10,provided,4301553.74183706|4141605.71659889,60.374567,9.648504
GBIF_bees_NO_RL_79785,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.375038,9.647589,10,provided,4301503.3959589|4141658.29715246,60.375038,9.647589
GBIF_bees_NO_RL_79788,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.436048,9.354439,10,provided,4285351.07499708|4148550.55841928,60.436048,9.354439
GBIF_bees_NO_RL_79790,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.436048,9.354439,10,provided,4285351.07499708|4148550.55841928,60.436048,9.354439
GBIF_bees_NO_RL_79799,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.187829,10.262358,10,provided,4335595.99350358|4120836.28111815,60.187829,10.262358
GBIF_bees_NO_RL_79808,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.16046,10.338911,10,provided,4339870.2584069|4117813.27835789,60.16046,10.338911
GBIF_bees_NO_RL_79811,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.159511,10.341341,10,provided,4340006.09367544|4117708.48006665,60.159511,10.341341
GBIF_bees_NO_RL_79812,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.159511,10.341341,10,provided,4340006.09367544|4117708.48006665,60.159511,10.341341
GBIF_bees_NO_RL_79892,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,61.079788,10.680533,10,provided,4357850.86072886|4220072.83026335,61.079788,10.680533
GBIF_bees_NO_RL_79898,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.867305,11.265954,10,provided,4389996.94099895|4196912.77079551,60.867305,11.265954
GBIF_bees_NO_RL_79906,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.82294,11.283085,10,provided,4391025.31698438|4192002.47365326,60.82294,11.283085
GBIF_bees_NO_RL_79915,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.582657,11.361793,10,provided,4395864.62627103|4165395.71795065,60.582657,11.361793
GBIF_bees_NO_RL_79927,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.413133,11.271933,10,provided,4391283.27389765|4146473.18831111,60.413133,11.271933
GBIF_bees_NO_RL_79930,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.407391,11.266321,10,provided,4390985.27501791|4145829.78452599,60.407391,11.266321
GBIF_bees_NO_RL_79941,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.276486,9.831088,10,provided,4311627.56391687|4130671.24431306,60.276486,9.831088
GBIF_bees_NO_RL_79944,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.374567,9.648504,10,provided,4301553.74183706|4141605.71659889,60.374567,9.648504
GBIF_bees_NO_RL_79983,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.986222,10.715227,10,provided,4361028.72723977|4098608.62169432,59.986222,10.715227
GBIF_bees_NO_RL_89646,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.344213,11.079887,10,provided,4382578.49659972|4027520.96028895,59.344213,11.079887
GBIF_bees_NO_RL_89671,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.714795,10.749123,10,provided,4363261.35922776|4068465.61935796,59.714795,10.749123
GBIF_bees_NO_RL_89681,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.833701,10.885041,10,provided,4370755.05830397|4081767.58315847,59.833701,10.885041
GBIF_bees_NO_RL_89688,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.715233,9.957781,10,provided,4318618.21725922|4068292.09419398,59.715233,9.957781
GBIF_bees_NO_RL_89718,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.82294,11.283085,10,provided,4391025.31698438|4192002.47365326,60.82294,11.283085
GBIF_bees_NO_RL_89719,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.82294,11.283085,10,provided,4391025.31698438|4192002.47365326,60.82294,11.283085
GBIF_bees_NO_RL_89749,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.413133,11.271933,10,provided,4391283.27389765|4146473.18831111,60.413133,11.271933
GBIF_bees_NO_RL_89768,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.374567,9.648504,10,provided,4301553.74183706|4141605.71659889,60.374567,9.648504
GBIF_bees_NO_RL_89778,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.436048,9.354439,10,provided,4285351.07499708|4148550.55841928,60.436048,9.354439
GBIF_bees_NO_RL_89792,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.159511,10.341341,10,provided,4340006.09367544|4117708.48006665,60.159511,10.341341
GBIF_bees_NO_RL_89800,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.986222,10.715227,10,provided,4361028.72723977|4098608.62169432,59.986222,10.715227
GBIF_bees_NO_RL_89803,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,60.690295,8.945561,10,provided,4263219.19831585|4177063.49472723,60.690295,8.945561
GBIF_bees_NO_RL_89804,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,60.690295,8.945561,10,provided,4263219.19831585|4177063.49472723,60.690295,8.945561
GBIF_bees_NO_RL_89841,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.573109,10.676274,10,provided,4359309.66168716|4052677.7409306,59.573109,10.676274
GBIF_bees_NO_RL_89846,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.573109,10.676274,10,provided,4359309.66168716|4052677.7409306,59.573109,10.676274
GBIF_bees_NO_RL_89860,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,F,1,,2013,5,1,20130501,,Norway,59.833552,10.882909,10,provided,4370635.42636611|4081749.53300981,59.833552,10.882909
GBIF_bees_NO_RL_89870,GBIF_Norway_2023,Frode Ødegaard,Bombus alpinus,M,1,,2013,5,1,20130501,,Norway,59.715233,9.957781,10,provided,4318618.21725922|4068292.09419398,59.715233,9.957781
